,Customer ID,Gender,Age,Married,Dependents,Senior Citizen,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Avg Monthly GB Download,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Churn
2156,7481-ATQQS,0,76,0,0,1,49,1,1,1,15,0,1,0,1,1,90.85,4515.85,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2157,0023-HGHWL,1,67,0,0,1,1,0,0,1,9,0,0,0,1,1,25.1,25.1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2158,1792-UXAFY,0,80,0,0,1,17,1,0,1,28,1,0,0,1,1,89.15,1496.9,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2159,6161-UUUTA,1,77,0,0,1,3,1,0,1,3,1,0,0,1,1,79.9,260.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2160,6543-XRMYR,0,73,0,0,1,30,1,1,1,8,1,1,0,0,1,99.7,2967.35,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2161,2479-BRAMR,1,74,1,0,1,41,1,1,1,18,0,0,0,1,1,83.75,3273.55,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2162,3714-JTVOV,0,76,1,0,1,42,1,0,1,21,0,0,0,1,1,74.15,3229.4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2163,8580-QVLOC,0,78,1,0,1,72,1,1,1,6,1,1,0,1,0,92.45,6440.25,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
2164,2012-NWRPA,0,78,1,0,1,11,1,1,1,14,1,1,0,1,1,99.55,1131.2,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2165,8808-ELEHO,1,66,0,0,1,8,1,1,1,26,0,0,0,1,1,81.25,585.95,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2166,9058-CBREO,0,69,0,0,1,1,1,1,1,2,0,0,0,1,0,50.55,50.55,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2167,8063-GBATB,0,74,0,0,1,27,1,1,1,25,0,1,1,1,1,85.25,2287.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2168,1069-XAIEM,0,68,0,0,1,1,1,1,1,7,0,1,1,1,1,85.05,85.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2169,6987-XQSJT,0,68,0,0,1,54,1,1,1,10,0,0,0,1,1,79.5,4370.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2170,0722-TROQR,0,68,0,0,1,4,1,1,1,29,0,0,0,1,1,74.9,321.75,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2171,6402-ZFPPI,0,75,0,0,1,25,1,1,1,30,1,1,0,1,1,102.8,2660.2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2172,9965-YOKZB,1,73,0,0,1,9,1,1,1,13,0,1,0,1,1,83.85,790.15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2173,0504-HHAPI,0,72,0,0,1,27,1,1,1,11,0,1,0,1,0,88.3,2467.75,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2174,3791-LGQCY,0,68,1,0,1,56,1,1,1,29,1,1,0,0,1,100.65,5688.05,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2175,8166-ZZTFS,0,74,1,0,1,66,1,1,1,3,1,1,0,1,1,80.55,5265.1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
2176,2956-GGUCQ,1,71,1,0,1,24,1,1,1,22,0,0,0,1,1,78.85,1772.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2177,2778-OCLGR,1,75,1,0,1,24,0,0,1,5,0,1,0,1,0,39.1,971.3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2178,7067-KSAZT,0,66,1,0,1,65,1,1,1,30,1,1,0,1,1,106.25,6979.8,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2179,9300-AGZNL,1,76,0,0,1,1,1,1,1,29,1,1,0,1,1,94.0,94.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2180,1112-CUNAO,0,67,0,0,1,15,1,1,1,6,0,1,0,1,0,89.85,1424.95,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2181,3389-YGYAI,0,79,0,0,1,8,1,1,1,15,1,1,0,1,1,105.5,829.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2182,3070-DVEYC,1,78,0,0,1,7,1,1,1,7,0,0,0,1,0,73.75,545.15,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2183,5707-ORNDZ,1,79,0,0,1,9,1,1,1,7,0,0,0,1,0,54.55,494.05,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2184,8696-JKZNU,0,78,0,0,1,37,1,1,1,17,0,0,0,1,1,76.25,2841.55,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2185,2055-PDADH,0,71,0,0,1,3,1,0,1,3,0,0,0,1,1,70.4,204.7,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2186,2302-ANTDP,0,76,1,0,1,48,1,1,1,5,1,1,0,1,0,117.45,5438.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2187,5233-GEEAX,1,65,0,0,1,8,0,0,1,4,0,0,0,1,1,29.4,221.9,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2188,7137-RYLPP,1,75,1,0,1,37,1,1,1,26,1,0,0,1,1,85.7,3171.15,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2189,3957-LXOLK,0,75,0,0,1,28,1,1,1,28,1,1,0,1,1,106.15,3152.5,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2190,5281-BUZGT,1,69,0,0,1,36,1,1,1,23,1,0,0,1,1,90.85,3186.7,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2191,2718-GAXQD,0,68,1,1,1,4,1,0,1,52,0,0,0,1,0,46.0,181.6,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
2192,3217-FZDMN,0,66,0,0,1,8,1,0,1,8,1,1,0,1,1,94.45,742.95,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
2193,7480-QNVZJ,1,65,0,0,1,50,1,1,1,11,1,1,1,1,1,95.7,4816.7,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2194,7124-UGSUR,0,77,1,0,1,61,1,1,1,17,1,1,0,1,1,104.4,6405.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2195,1862-SKORY,0,66,1,0,1,40,0,0,1,3,1,0,0,1,1,39.3,1637.4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2196,4816-JBHOV,1,72,0,0,1,2,1,0,1,20,0,0,0,1,1,44.7,93.7,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
2197,3247-ZVOUO,1,77,1,0,1,10,1,1,1,27,0,1,0,1,0,85.55,851.75,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2198,1268-ASBGA,0,66,1,0,1,16,1,1,1,27,0,1,0,1,1,85.35,1375.15,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
2199,4713-LZDRV,0,80,0,0,1,2,1,0,1,30,0,1,0,1,1,79.6,195.05,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
2200,4325-NFSKC,1,68,0,0,1,19,1,1,1,25,1,0,0,1,1,90.6,1660.0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2201,6502-HCJTI,1,78,1,0,1,7,1,1,1,17,0,1,1,1,1,94.7,673.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2202,8258-GSTJK,1,74,0,0,1,3,1,1,1,20,0,0,0,1,1,77.0,237.75,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2203,2995-UPRYS,0,74,1,0,1,40,1,0,1,22,1,1,1,1,1,99.2,4062.2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2204,6686-YPGHK,1,65,0,0,1,47,1,0,1,20,0,1,1,0,0,85.5,4042.3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2205,8020-BWHYL,0,70,0,0,1,15,1,0,1,27,0,0,0,1,1,75.3,1147.45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2206,6892-XPFPU,1,70,1,0,1,24,1,1,1,11,1,1,1,1,1,104.25,2433.9,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2207,8010-EZLOU,1,75,0,0,1,15,1,1,1,5,0,0,0,1,1,80.2,1217.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2208,8062-YBDOE,1,70,0,0,1,1,1,0,1,2,0,0,0,1,1,69.65,69.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2209,3672-YITQD,1,71,1,0,1,36,1,1,1,15,0,1,0,1,1,84.1,3021.6,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2210,8988-ECPJR,0,79,1,0,1,34,1,1,1,15,0,0,0,1,1,79.6,2718.3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
2211,3776-EKTKM,0,79,0,0,1,1,0,0,1,26,1,0,0,1,1,36.45,36.45,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2212,0643-OKLRP,0,73,1,0,1,47,1,1,1,7,0,0,0,0,0,80.35,3825.85,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2213,9381-NDKME,0,74,1,0,1,24,0,0,1,29,0,1,0,1,1,40.65,933.3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
2214,8327-LZKAS,0,80,1,0,1,43,1,1,1,18,1,1,0,0,1,107.55,4533.9,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2215,1075-BGWOH,1,69,1,0,1,16,1,1,1,7,1,1,0,1,1,98.75,1587.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2216,8485-GJCDN,0,71,0,0,1,5,1,0,1,11,0,0,0,1,1,69.05,318.5,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2217,6029-WTIPC,1,73,0,0,1,37,1,1,1,19,1,1,0,1,1,101.1,3744.05,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2218,3317-HRTNN,0,79,0,0,1,5,0,0,1,15,1,1,0,1,0,45.7,198.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2219,5569-OUICF,0,67,1,0,1,28,1,1,1,20,1,1,0,1,1,101.3,2812.2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
2220,5747-PMBSQ,1,72,1,0,1,10,1,0,1,30,1,0,0,0,1,92.5,934.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2221,2982-IHMFT,0,75,0,0,1,1,1,1,1,16,0,0,0,1,1,74.45,74.45,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2222,5143-EGQFK,0,76,0,0,1,10,0,0,1,20,0,0,0,0,1,29.65,291.4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2223,6168-WFVVF,0,69,0,0,1,3,1,0,1,16,0,0,0,1,1,70.3,235.5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2224,7450-NWRTR,1,76,0,0,1,12,1,1,1,26,1,1,0,1,1,99.45,1200.15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2225,6005-OBZPH,0,68,0,0,1,26,1,1,1,12,1,0,0,1,1,89.15,2277.65,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2226,7932-WPTDS,0,77,1,0,1,1,0,0,1,19,0,0,0,1,1,24.8,24.8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2227,7000-WCEVQ,0,67,0,0,1,20,1,1,1,27,0,1,0,1,1,61.6,1174.35,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2228,5959-BELXA,1,67,0,0,1,32,1,1,1,18,1,1,0,1,1,96.15,3019.25,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
2229,2506-TNFCO,0,76,1,0,1,1,1,0,1,22,0,0,0,1,1,69.55,69.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2230,6060-DRTNL,0,66,0,0,1,5,1,0,1,27,1,0,0,0,1,84.85,415.55,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2231,8473-VUVJN,1,80,0,0,1,1,1,1,1,19,0,0,0,1,1,73.65,73.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2232,0196-VULGZ,0,78,1,0,1,6,1,1,1,17,0,1,0,1,1,84.35,474.9,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2233,1976-CFOCS,0,69,1,0,1,1,1,0,1,19,0,0,0,1,0,46.0,46.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2234,4631-OACRM,1,78,0,0,1,15,1,0,1,12,0,1,0,1,1,79.4,1156.1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2235,3755-JBMNH,1,78,1,0,1,16,1,0,1,5,0,0,0,1,1,71.8,1167.8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2236,6345-ULYRW,1,68,1,0,1,44,1,1,1,14,0,1,1,1,0,88.4,3912.9,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
2237,0013-EXCHZ,0,75,1,0,1,3,1,0,1,11,1,0,0,1,1,83.9,267.4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2238,5550-VFRLC,0,70,0,0,1,1,1,0,1,30,0,0,0,0,1,69.85,69.85,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2239,2657-ALMWY,0,65,1,0,1,26,1,0,1,3,0,1,1,1,0,84.95,2169.75,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2240,6284-AHOOQ,1,71,0,0,1,22,1,1,1,27,1,0,0,1,1,90.5,1910.6,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2241,2460-FPSYH,0,72,0,0,1,40,0,0,1,6,1,1,1,0,1,55.8,2109.35,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2242,5028-HTLJB,1,69,0,0,1,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
2243,0875-CABNR,0,70,0,0,1,10,1,0,1,30,0,1,1,1,1,84.6,865.55,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2244,6982-UQZLY,0,80,1,0,1,1,1,0,0,0,0,0,0,0,1,20.85,20.85,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
2245,0193-ESZXP,0,73,1,0,1,58,1,0,1,19,1,1,1,1,1,105.5,6205.5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2246,4369-HTUIF,1,73,0,0,1,6,1,0,1,30,1,0,0,1,1,85.15,503.6,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2247,5287-QWLKY,1,79,1,0,1,71,1,1,1,8,1,1,1,1,1,105.1,7548.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2248,1891-UAWWU,0,79,1,0,1,20,1,1,1,17,1,0,0,1,0,90.8,1951.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2249,3096-JRDSO,0,73,1,0,1,27,1,1,1,27,1,1,0,1,1,104.3,2867.75,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2250,2398-YPMUR,0,77,1,0,1,13,1,0,1,19,0,0,0,0,1,70.15,916.75,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2251,1265-XTECC,0,68,1,0,1,68,1,1,1,19,0,1,0,1,1,96.55,6581.9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2252,4871-JTKJF,0,70,0,0,1,1,1,0,1,5,0,0,0,1,1,69.65,69.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2253,1415-YFWLT,0,68,0,0,1,1,1,0,1,30,1,1,0,1,1,89.3,89.3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2254,3500-RMZLT,0,76,0,0,1,15,1,0,1,8,0,1,0,0,1,96.3,1426.75,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2255,2642-DTVCO,1,68,0,0,1,9,1,1,1,6,0,1,0,0,1,85.05,746.5,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2256,1363-TXLSL,1,80,1,0,1,1,1,0,1,27,0,0,0,1,1,70.3,70.3,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2257,7136-RVDTZ,1,79,0,0,1,70,0,0,1,20,1,1,0,1,1,45.25,3264.45,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2258,6927-WTFIV,1,78,0,0,1,20,1,0,1,22,0,0,0,1,0,71.3,1389.2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
2259,3398-ZOUAA,1,76,1,0,1,21,1,0,1,18,0,0,0,1,1,69.1,1474.75,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2260,4844-JJWUY,0,65,0,0,1,1,1,0,1,22,0,1,1,1,1,86.0,86.0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2261,4785-QRJHC,1,80,1,0,1,46,0,0,1,15,1,1,0,0,1,59.9,2816.65,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2262,1965-AKTSX,0,65,0,0,1,14,1,1,1,6,0,0,0,1,1,78.95,1101.85,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2263,7248-VZQLC,0,78,0,0,1,47,1,1,1,12,0,0,0,1,1,85.2,3969.35,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2264,0011-IGKFF,1,78,1,0,1,13,1,0,1,4,1,1,0,1,1,98.0,1237.85,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2265,6496-SLWHQ,1,68,0,0,1,3,1,1,1,18,1,1,0,1,1,105.0,294.45,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2266,9912-GVSEQ,0,73,1,0,1,26,1,1,1,26,0,1,0,1,1,93.85,2381.55,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2267,5383-MMTWC,0,75,1,0,1,8,1,1,1,22,0,1,0,1,1,84.0,613.4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2268,6877-LGWXO,1,66,1,0,1,18,1,0,1,18,0,1,0,1,0,78.55,1422.65,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2269,5167-GBFRE,1,73,0,0,1,4,0,0,1,19,0,0,0,1,1,25.2,102.5,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2270,1324-NLTJE,0,73,0,0,1,15,1,1,1,19,0,0,0,1,0,55.0,757.1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
2271,5567-WSELE,1,70,1,0,1,3,1,1,1,27,1,1,0,1,1,94.6,279.55,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2272,6646-VRFOL,1,74,1,0,1,53,1,1,1,23,1,1,0,1,1,103.85,5485.5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2273,9090-SGQXL,1,70,1,0,1,68,1,1,1,29,1,1,0,1,1,105.3,7299.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2274,6595-YGXIT,1,71,0,0,1,25,1,1,1,23,1,0,0,1,1,88.95,2291.2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2275,9835-ZIITK,1,66,1,0,1,66,1,1,1,13,1,1,0,1,1,110.85,7491.75,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2276,5649-TJHOV,1,68,1,0,1,27,0,0,1,25,0,1,0,0,0,36.5,1032.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
2277,9253-QXKBE,1,73,1,0,1,29,1,1,1,21,1,1,0,1,1,94.45,2653.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2278,8775-LHDJH,0,77,1,0,1,1,1,1,1,30,1,0,0,1,1,90.6,90.6,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2279,3097-NQYSN,1,73,1,0,1,2,1,1,1,11,1,0,0,0,1,86.85,156.35,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2280,3565-UNOCC,0,65,1,0,1,29,1,1,1,6,1,1,1,1,1,99.05,2952.85,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2281,9190-MFJLN,1,65,0,0,1,19,1,0,1,4,1,1,1,1,1,95.9,1777.9,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
2282,1095-JUDTC,0,78,0,0,1,47,1,1,1,11,1,0,0,1,1,95.05,4504.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2283,5385-SUIRI,1,69,1,0,1,52,1,1,1,23,1,1,1,1,1,104.2,5568.35,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2284,6328-ZPBGN,0,67,0,0,1,11,1,1,1,22,1,1,1,1,1,95.15,997.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2285,2856-NNASM,1,74,0,0,1,43,1,0,1,6,1,1,1,1,1,89.55,3856.75,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2286,6769-DYBQN,1,77,0,0,1,46,1,0,1,29,0,1,1,1,0,85.0,3969.4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2287,2446-BEGGB,0,79,0,0,1,6,1,1,1,29,1,1,1,1,1,98.25,560.6,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2288,1496-GGSUK,0,68,0,0,1,1,0,0,1,9,0,0,0,1,1,25.7,25.7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2289,3296-SILRA,0,76,1,0,1,1,1,0,1,6,0,0,0,1,1,76.4,76.4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
2290,5180-UCIIQ,1,80,1,1,1,22,0,0,1,18,0,1,0,1,0,40.05,880.2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
2291,1977-STDKI,0,72,0,0,1,1,1,0,1,5,0,0,0,1,1,73.0,73.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2292,5813-UECBU,1,78,0,0,1,33,1,1,1,2,0,0,0,1,1,83.85,2716.3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2293,4342-HENTK,0,67,0,0,1,2,1,0,1,25,0,0,0,1,1,70.65,142.35,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2294,1597-LHYNC,0,74,0,0,1,26,1,1,1,26,0,1,0,0,1,95.0,2497.2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2295,8651-ENBZX,0,68,0,0,1,60,1,1,1,17,1,1,0,0,1,106.0,6441.4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2296,9286-DOJGF,0,66,1,0,1,38,1,1,1,30,0,0,0,1,1,74.95,2869.85,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2297,9661-MHUMO,1,71,1,1,1,1,1,0,1,19,0,0,0,1,1,49.25,49.25,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2298,8884-ADFVN,1,65,1,0,1,7,1,1,1,3,1,1,1,1,1,101.95,700.85,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2299,2720-WGKHP,1,65,0,0,1,2,1,1,1,22,1,1,1,1,1,94.0,181.7,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2300,9776-CLUJA,0,69,1,0,1,51,1,1,1,9,0,0,0,1,1,77.5,3807.35,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2301,3551-HUAZH,1,68,0,0,1,1,1,1,1,12,0,0,0,1,1,74.4,74.4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2302,8634-MPHTR,1,68,1,0,1,47,1,1,1,19,1,1,0,1,1,100.05,4871.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2303,2474-BRUCM,1,76,1,0,1,40,1,1,1,3,1,1,0,1,0,101.85,4086.3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2304,0616-ATFGB,1,74,1,0,1,1,0,0,1,18,0,0,0,1,0,25.05,25.05,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
2305,7235-NXZCP,1,79,0,0,1,2,1,1,1,18,0,0,0,1,1,74.85,156.4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
2306,6661-HBGWL,0,69,0,0,1,42,1,1,1,12,1,1,0,1,1,104.75,4323.45,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2307,9317-WZPGV,0,74,0,0,1,2,1,0,1,23,0,1,0,0,1,79.75,159.4,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2308,3621-CEOVK,0,71,1,0,1,14,1,1,1,19,1,1,0,1,1,100.2,1369.8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2309,7632-MNYOY,1,69,0,0,1,66,1,1,1,25,1,1,0,1,0,110.9,7432.05,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2310,9248-OJYKK,1,74,0,0,1,1,1,1,1,13,0,0,0,0,1,76.45,76.45,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2311,3398-FSHON,0,79,0,0,1,12,1,1,1,18,1,0,0,1,1,91.3,1094.5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2312,3319-DWOEP,1,69,1,0,1,6,1,0,1,6,1,1,0,1,1,95.75,573.75,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2313,0818-OCPZO,1,80,0,0,1,27,1,1,1,5,0,0,0,1,1,81.45,2122.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2314,1389-CXMLU,1,65,0,0,1,3,1,1,1,8,1,0,0,1,0,91.05,289.1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2315,5561-NWEVX,0,78,1,0,1,2,1,1,1,18,0,0,0,1,0,79.2,172.85,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2316,2272-QAGFO,0,75,0,0,1,14,1,1,1,10,0,0,0,1,1,74.3,1096.25,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2317,3768-NLUBH,1,73,1,0,1,57,1,1,1,3,1,1,0,1,0,100.6,5746.15,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
